position,score
391,158.718567
392,66.025192
393,60.360630
394,44.873585
395,73.030220
396,62.973274
397,71.391106
398,52.904308
399,102.490799
400,106.341064
401,65.053383
402,57.744728
403,74.429970
404,69.813889
405,39.730179
406,32.040199
407,38.790092
408,40.109009
409,75.186539
410,64.888802
411,49.445534
412,46.495724
413,124.547081
414,49.438438
415,64.733948
416,50.218990
417,56.412518
418,59.167156
419,73.389664
420,49.686024
421,34.670933
422,51.101562
423,50.742462
424,54.384460
425,92.746780
426,49.604565
427,47.696644
428,91.522118
429,57.883232
430,49.689671
431,54.643326
432,73.473846
433,59.231724
434,59.469872
435,54.257759
436,44.603794
437,52.516857
438,78.735649
439,45.373421
440,48.539829
441,145.557083
442,69.647758
443,44.319260
444,37.227177
445,44.295345
446,44.870899
447,47.271606
448,65.154434
449,63.471073
450,39.258583
451,38.012817
452,50.195534
453,40.449322
454,112.866310
455,119.369965
456,127.891815
457,52.743889
458,68.025352
459,75.178612
460,57.228462
461,63.032795
462,98.972473
463,51.064041
464,81.630058
465,68.453888
466,58.734280
467,95.266289
468,74.743408
469,62.095745
470,72.374916
471,67.758415
472,71.413193
473,80.548378
474,62.361969
475,42.344276
476,47.038200
477,67.720795
478,65.210213
479,97.427750
480,80.934662
481,79.401855
482,69.303947
483,61.448654
484,45.852463
485,73.556526
486,63.503063
487,79.404755
488,38.836670
489,52.960800
490,62.726055
491,68.551537
492,67.772530
493,57.091366
494,47.212124
495,56.932556
496,58.694054
497,130.717987
498,55.017113
499,49.775494
500,36.097889
501,63.697712
502,55.271873
503,64.970642
504,48.608009
505,34.407246
506,56.267719
507,61.229637
508,46.971722
509,39.029209
510,43.447906
511,57.330017
512,37.692230
513,34.894028
514,56.493435
515,46.036987
516,30.281811
517,32.240349
518,34.219208
519,27.154003
520,35.269852
521,29.485920
522,122.335144
523,62.012421
524,44.329273
525,115.289597
526,63.971313
527,49.030590
528,60.760162
529,76.338333
530,41.949451
531,79.193573
532,60.082962
533,66.741196
534,64.682480
535,47.436607
536,81.496605
537,73.960457
538,102.924286
539,42.085171
540,48.048031
541,53.573502
542,42.809818
543,49.095989
544,60.386749
545,45.490650
546,34.959049
547,48.804535
548,32.914379
549,78.215729
550,58.183681
551,60.145260
552,31.659271
553,49.386185
554,29.944687
555,43.750652
556,55.581287
557,39.850391
558,47.314201
559,40.257370
560,57.079208
561,39.597546
562,39.532848
563,144.511383
564,42.347466
565,45.258041
566,53.001225
567,43.191475
568,68.701866
569,83.203033
570,43.072674
571,53.918339
572,40.024178
573,49.709213
574,64.140198
575,76.510094
576,51.839725
577,73.750420
578,51.514584
579,52.916546
580,57.125656
581,41.163857
582,36.175545
583,39.744473
584,47.958138
585,64.565376
586,97.772041
587,77.832474
588,84.486671
589,82.009514
590,47.064526
591,38.990139
592,52.299366
593,66.182861
594,68.376427
595,45.649277
596,45.125278
597,50.682190
598,38.623940
599,31.476854
600,49.333591
601,34.396957
602,44.249737
603,37.329948
604,80.625710
605,33.827980
606,51.428905
607,51.394878
608,73.476082
609,32.562248
610,51.854435
611,71.603783
612,55.881775
613,46.715473
614,73.373299
615,44.462898
616,43.225220
617,54.431072
618,55.486649
619,61.530708
620,44.543278
621,57.672001
622,43.253677
623,50.850887
624,48.845543
625,33.342335
626,34.752441
627,82.714149
628,54.177105
629,55.157135
630,87.654678
631,69.814178
632,55.551201
633,45.584011
634,54.613976
635,72.393814
636,62.370098
637,46.268173
638,48.253609
639,62.677330
640,73.606407
641,48.900372
642,51.093517
643,61.687538
644,62.909077
645,44.360859
646,52.044559
647,46.230347
648,69.839722
649,34.516754
650,40.079563
651,105.656097
652,50.085850
653,46.307880
654,47.594151
655,62.820511
656,62.126633
657,42.971729
658,53.889973
659,56.889927
660,38.863956
661,40.364967
662,31.531187
663,40.268749
664,58.999786
665,45.953766
666,30.176088
667,35.437241
668,33.079216
669,50.483021
670,41.429619
671,27.525105
672,39.443024
673,36.340992
674,40.684132
675,33.833950
676,112.736427
677,58.922218
678,68.515190
679,56.892006
680,62.778500
681,42.157810
682,41.721146
683,42.771160
684,50.072872
685,72.776215
686,71.353203
687,98.042984
688,47.636696
689,45.825325
690,50.349831
691,35.733871
692,42.245827
693,80.564087
694,38.049152
695,46.565357
696,32.389503
697,34.984264
698,52.547356
699,61.188644
700,45.893848
701,63.491577
702,39.985413
703,42.880672
704,61.496181
705,51.387646
706,31.564552
707,39.024746
708,29.999279
709,52.954567
710,65.131294
711,60.811569
712,41.727196
713,78.908424
714,58.340862
715,47.547020
716,29.234777
717,52.528088
718,65.705658
719,51.393253
720,46.106609
721,47.833965
722,128.462830
723,41.721256
724,49.802372
725,42.555935
726,49.946972
727,36.650524
728,39.477474
729,60.355232
730,35.352997
731,41.630047
732,56.163284
733,28.356234
734,54.917747
735,43.577015
736,43.182751
737,39.742863
738,49.069557
739,50.865967
740,41.502380
741,53.611629
742,42.172108
743,38.430534
744,46.196514
745,198.608154
746,67.358597
747,89.945229
748,79.289299
749,45.747643
750,26.354876
751,52.382214
752,51.676010
753,52.220360
754,41.935749
755,51.762451
756,55.676067
757,47.867886
758,36.395489
759,43.247356
760,43.750935
761,45.076786
762,32.581169
763,64.407928
764,39.696720
765,36.708336
766,35.993317
767,38.938068
768,49.561298
769,31.814445
770,34.377365
771,36.594021
772,39.408825
773,43.416962
774,37.520290
775,38.839352
776,27.639891
777,53.686127
778,42.891850
779,36.943195
780,37.472210
781,115.285889
782,60.222458
783,39.239006
784,80.869064
785,61.305996
786,50.554733
787,47.410225
788,55.126343
789,32.765549
790,60.532352
791,35.459969
792,46.484032
793,34.798912
794,43.531979
795,69.164597
796,47.296261
797,42.620365
798,34.644062
799,40.064789
800,57.460361
801,34.353710
802,32.247211
803,41.566479
804,45.219528
805,30.428318
806,38.148968
807,26.493589
808,43.683121
809,24.504478
810,90.434891
811,49.254219
812,32.206547
813,37.043800
814,62.829498
815,43.451500
816,36.877457
817,39.081234
818,25.506748
819,28.604956
820,31.610380
821,22.222382
822,30.056746
823,32.468975
824,39.318707
825,24.941738
826,31.982162
827,52.514282
828,26.719212
829,19.998249
830,27.135418
831,19.358309
832,36.214470
833,20.685308
834,97.551224
835,54.486347
836,58.542458
837,51.346931
838,48.690014
839,56.909813
840,32.178680
841,37.727951
842,37.466679
843,68.008812
844,72.178734
845,105.281761
846,40.800579
847,60.964439
848,48.539608
849,38.013680
850,58.394512
851,96.718094
852,37.061554
853,39.368679
854,32.898884
855,45.379848
856,50.611233
857,67.497818
858,45.487965
859,53.657314
860,45.073723
861,35.202198
862,54.499012
863,38.733112
864,32.605953
865,35.954105
866,41.016624
867,51.470490
868,81.360397
869,61.466015
870,40.297268
871,93.076950
872,66.574478
873,50.521648
874,33.206268
875,46.701378
876,66.908051
877,41.245331
878,25.912823
879,37.998848
880,115.850113
881,38.546787
882,51.511814
883,37.677277
884,58.733311
885,51.517273
886,68.258041
887,61.094666
888,39.951038
889,33.343994
890,43.140957
891,35.032833
892,41.544548
893,42.582161
894,40.196480
895,54.408981
896,39.699013
897,47.052349
898,31.915546
899,39.451183
900,38.571224
901,44.983173
902,35.101200
903,147.340744
904,43.677372
905,48.174065
906,40.578758
907,45.082870
908,55.992401
909,31.614025
910,46.340546
911,47.447823
912,54.822525
913,37.030804
914,80.516495
915,51.634418
916,54.479267
917,37.916836
918,26.224108
919,61.383087
920,66.218307
921,39.778706
922,46.709732
923,30.771843
924,33.900642
925,36.995869
926,63.223797
927,36.869282
928,51.844170
929,32.532227
930,29.195780
931,40.436481
932,36.574299
933,28.193810
934,28.935846
935,32.230587
936,31.092098
937,65.779976
938,81.033325
939,53.257038
940,72.311592
941,73.169182
942,38.619961
943,25.462132
944,46.868023
945,45.256496
946,39.792793
947,34.343525
948,42.763508
949,96.200859
950,31.961897
951,52.049248
952,35.993465
953,55.004303
954,33.698006
955,39.262180
956,47.422413
957,38.072845
958,26.757805
959,38.730289
960,30.952349
961,37.126350
962,30.243645
963,31.273539
964,40.686676
965,32.457951
966,40.790558
967,23.946285
968,36.023693
969,23.987780
970,32.676899
971,29.509892
972,105.694107
973,31.682837
974,47.950272
975,35.206932
976,33.378796
977,40.683361
978,25.174704
979,44.937626
980,36.010639
981,37.974468
982,34.071453
983,68.860321
984,37.454330
985,50.063793
986,40.642849
987,25.534439
988,33.935036
989,72.902222
990,30.775047
991,30.609373
992,22.491465
993,27.654055
994,31.907715
995,54.665005
996,30.201357
997,42.660713
998,27.223478
999,23.868053
1000,31.574644
1001,34.560280
1002,21.655581
1003,18.738419
1004,23.279762
1005,23.083126
1006,59.551674
1007,50.206154
1008,41.204494
1009,70.519012
1010,58.380726
1011,42.115021
1012,25.288824
1013,37.133114
1014,47.035919
1015,30.750830
1016,23.889374
1017,29.219854
1018,54.069729
1019,24.913198
1020,36.212280
1021,31.389685
1022,35.041416
1023,25.044523
1024,37.623844
1025,37.964710
1026,29.097723
1027,22.669653
1028,26.437643
1029,28.713970
1030,30.253918
1031,22.394264
1032,23.994978
1033,27.697199
1034,21.448568
1035,42.466064
1036,18.961168
1037,27.376085
1038,17.590183
1039,26.755739
1040,19.273327
1041,67.878799
1042,33.136536
1043,41.378357
1044,37.948589
1045,35.147575
1046,26.688160
1047,18.740753
1048,37.029697
1049,19.399019
1050,31.032072
1051,23.553076
1052,56.215157
1053,23.988377
1054,34.148949
1055,24.926268
1056,26.591434
1057,35.193077
1058,40.727882
1059,24.523031
1060,26.466057
1061,13.989710
1062,18.298754
1063,18.253687
1064,33.886929
1065,22.861248
1066,36.899361
1067,27.190434
1068,15.838709
1069,21.016983
1070,22.338732
1071,14.695596
1072,13.594518
1073,10.826647
1074,10.463786
1075,22.023048
1076,23.111959
1077,17.131580
1078,23.514610
1079,19.271009
1080,14.310325
1081,10.989263
1082,9.382647
1083,6.756987
